,School ID,School Name,Administrative Body,Department Name,Municipality Name,Canton Name,Hamlet Name,Address,Who provided the data?
122,10137.0,INSTITUTO NACIONAL DE SAN MIGUEL TEPEZONTES,CDE,LA PAZ,SAN MIGUEL TEPEZONTES,,,DESVIO CRUZ CALLE A SAN ANTONIO MASAHUAT BARRIO EL TRANSITO,Director(a)
123,10138.0,CENTRO ESCOLAR CANTON CARA SUCIA,CDE,AHUACHAPAN,SAN FRANCISCO MENÉNDEZ,CARA SUCIA,,AVENIDA CENTRAL NORTE Y CALLE CENTRAL PONIENTE,Director(a)
124,10139.0,COMPLEJO EDUCATIVO GARITA PALMERA,CDE,AHUACHAPAN,SAN FRANCISCO MENÉNDEZ,GARITA PALMERA,,"VALLE ARRIBA, GARITA NORTE",Director(a)
125,10140.0,ESCUELA DE EDUCACION PARVULARIA ASOCIACION DE SEÑORAS DE MEDICOS,CDE,SAN SALVADOR,CIUDAD DELGADO,,,"COLONIA GUADALCANAL CALLE PRINCIPAL BLOCK ""O"" NUMERO ONCE",Director(a)
126,10141.0,"CENTRO ESCOLAR CASERIO PUENTE ARCE, CANTON EL JOCOTILLO",CDE,AHUACHAPAN,SAN FRANCISCO MENÉNDEZ,EL JOCITILLO,PUENTE ARCE,"COLONIA SILVA, CASERIO PUENTE ARCE, CANTON EL JOCOTILLO",Director(a)
127,10142.0,CENTRO ESCOLAR HACIENDA BOLA DE MONTE,CDE,AHUACHAPAN,SAN FRANCISCO MENÉNDEZ,GARITA PALMERA,COLONIA ISTA,CONTIGUO A IGLESIA CATOLICA,Director(a)
128,10143.0,"CENTRO ESCOLAR CASERIO MENDEZ, CANTON LA CEIBA",CDE,AHUACHAPAN,SAN FRANCISCO MENÉNDEZ,LA CEIBA,MENDEZ,"CASERIO MENDEZ, C/LA CEIBA, KM 119 CARRETERA HACIA FRONTERA LA HACHADURA",Director(a)
129,10144.0,CENTRO ESCOLAR DIVINO NIÑO,CDE,LA LIBERTAD,SANTA TECLA,,,7 AV. NORTE 7-2,Director(a)
130,10145.0,CENTRO ESCOLAR CASERIO TALPETATE,CDE,AHUACHAPAN,SAN FRANCISCO MENÉNDEZ,SACRAMENTO,TALPETATE,CALLE PRINCIPAL FRENTE A IGLESIA CATOLICA,Director(a)
131,10146.0,CENTRO ESCOLAR CASERIO LOS CONACASTES,CDE,AHUACHAPAN,SAN FRANCISCO MENÉNDEZ,LA CEIBA,LOS CONACASTES,FINAL CALLE PRINCIPAL. ,Director(a)
132,10147.0,CENTRO ESCOLAR CANTON EL COROZO,CDE,AHUACHAPAN,SAN FRANCISCO MENÉNDEZ,EL COROZO,EL IRAYOL,"CALLE PALAL COROZO, CANTON EL COROZO, CASERIO EL IRAYOL.",Director(a)
133,10148.0,CENTRO ESCOLAR GENERAL FRANCISCO MENENDEZ,CDE,AHUACHAPAN,SAN FRANCISCO MENÉNDEZ,,,CALLE PRINCIPAL BARRIO EL CENTRO,Director(a)
134,10149.0,CENTRO ESCOLAR CANTON EL PORTILLO,CDE,AHUACHAPAN,SAN LORENZO,EL PORTILLO,,A ORIAS DE EL RIO GUEVEAPA,Director(a)
135,10150.0,ESCUELA DE EDUCACION PARVULARIA DE SAN LORENZO,CDE,AHUACHAPAN,SAN LORENZO,,,COLONIA NUEVA BARRIO EL CENTRO,Director(a)
136,10151.0,CENTRO ESCOLAR GILBERTO AUGUSTO CARCAMO,CDE,AHUACHAPAN,SAN LORENZO,,,CALLE KENNEDY BARRIO EL CENTRO,Director(a)
137,10152.0,CENTRO ESCOLAR ABEL WILFREDO VELASCO CARCAMO,CDE,AHUACHAPAN,SAN LORENZO,SAN JUAN BUENA VISTA ,,CANTON SAN JUAN BUENA VISTA,Director(a)
138,10153.0,CENTRO ESCOLAR HERMOGENES ALBANES LEONOR,CDE,AHUACHAPAN,SAN LORENZO,EL CONACASTE,,CANTON EL CONACASTE,Director(a)
139,10154.0,CENTRO ESCOLAR CANTON GUASCOTA,CDE,AHUACHAPAN,SAN LORENZO,GUASCOTA,,CALLE PRINCIPAL CANTON GUASCOTA,Director(a)
140,10155.0,COMPLEJO EDUCATIVO CANTON LAS POZAS,CDE,AHUACHAPAN,SAN LORENZO,LAS POZAS,,CALLE PRINCIPAL HACIA SAN JUAN BUENA VISTA,Director(a)
141,10156.0,COMPLEJO EDUCATIVO PROFESOR PABLO SORIANO URQUILLA,CDE,AHUACHAPAN,SAN PEDRO PUXTLA,,,"1° AV. SUR Y 69 CALLE OTE, BARRIO EL CENTRO",Director(a)
142,10157.0,CENTRO ESCOLAR CANTON EL CORTEZ,CDE,AHUACHAPAN,SAN PEDRO PUXTLA,EL CORTEZ,EL CENTRO,A TRES KILOMETROS DE CARRETERA QUE CONDUCE DE SAN PEDRO PUXTLA HACIA GUAYMANGO,Director(a)
143,10159.0,CENTRO ESCOLAR CANTON LA CONCEPCION,CDE,AHUACHAPAN,SAN PEDRO PUXTLA,LA CONCEPCIÓN ,,KILOMETRO SIETE CALLE QUE CONDUCE DE SAN PEDRO A APANECA,Director(a)
144,10160.0,COMPLEJO EDUCATIVO RESIDENCIAL ALTA VISTA,CDE,SAN SALVADOR,SAN MARTÍN,,,AV. VERACRUZ SUR Y CALLE PRINCIPAL COMPLEJO URBANO ALTAVISTA,Director(a)
145,10161.0,CENTRO ESCOLAR COLONIA GUADALUPE,CDE,SONSONATE,SAN JULIÁN,TIERRA COLORADA,,COLONIA GUADALUPE,Director(a)
146,10162.0,ESCUELA DE EDUCACION PARVULARIA SAN JACINTO,CDE,SAN SALVADOR,SAN SALVADOR,,,URBANIZACION CUSCATLAN CALLE AL CERRO,Director(a)
147,10164.0,CENTRO ESCOLAR CANTON MONTE HERMOSO,CDE,AHUACHAPAN,TACUBA,MONTE HERMOSO,ENTRE RIOS,CASERIO ENTRE RIOS,Director(a)
148,10165.0,INSTITUTO NACIONAL DE CINQUERA,CDE,CABAÑAS,CINQUERA,,,BARRIO LAS FLORES 2.5 CUADRAS AL NORTE DEL PARQUE CENTRAL,Director(a)
149,10166.0,ESCUELA DE EDUCACION PARVULARIA PROFESOR ISIDRO ALFONSO MAGAÑA,CDE,AHUACHAPAN,TACUBA,,,6° CALLE PONIENTE BARRIO EL CENTRO,Director(a)
150,10167.0,INSTITUTO NACIONAL LICENCIADO RENE PORFIRIO OSORIO,CDE,AHUACHAPAN,TACUBA,,,COLONIA BELLA VISTA,Director(a)
151,10168.0,CENTRO ESCOLAR CANTON LOMA LARGA,CDE,AHUACHAPAN,TACUBA,LOMA LARGA,,CALLE CENTRAL CANTON LOMA LARGA,Director(a)
152,10169.0,COMPLEJO EDUCATIVO JOSE MARTI,CDE,AHUACHAPAN,TACUBA,,,"FINAL AVENIDA CUSCATLAN, BARRIO EL CALVARIO",Director(a)
153,10170.0,COMPLEJO EDUCATIVO ADELA CALDERON DE HERRERA,CDE,AHUACHAPAN,TACUBA,LA PUERTA ,,"CANTON LA PUERTA, KM11 CARRETERA A TACUBA ",Director(a)
154,10173.0,CENTRO ESCOLAR CANTON LA PANDEADURA,CDE,AHUACHAPAN,TACUBA,LA PANDEADURA,,CANTON LA PANDEADURA,Director(a)
155,10174.0,INSTITUTO NACIONAL DE EL ROSARIO,CDE,CUSCATLÁN,EL ROSARIO,,,CALLE PRINCIPAL BARRIO EL CENTRO,Director(a)
156,10176.0,COMPLEJO EDUCATIVO JUAN DE DIOS DEL CID,CDE,AHUACHAPAN,TURÍN,,,FINAL SEGUNDA AVENIDA SUR ALFREDO ESPINO,Director(a)
157,10177.0,CENTRO ESCOLAR PROFESOR RODRIGO FLORES,CDE,AHUACHAPAN,TURÍN,EL PARAISO,,1 KILOMETRO AL SUR DEL KM. 86 DE LA CARRETERA INTERNACIONAL.,Director(a)
158,10178.0,CENTRO ESCOLAR CANTON EL JOBO,CDE,AHUACHAPAN,TURÍN,EL JOBO,,CANTON EL JOBO FRENTE A EX LINEA FERREA,Director(a)
159,10179.0,ESCUELA DE EDUCACION PARVULARIA REPUBLICA DE ALEMANIA,CDE,AHUACHAPAN,TURÍN,,,FINAL DE PRIMERA AVE. NORTE COL. LOPPEZ BARRIO LA UNION,Director(a)
160,10182.0,INSTITUTO NACIONAL CANDELARIA DE LA FRONTERA,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,,,"BARRIO LAS ANIMAS, COLONIA LAS BRISAS",Director(a)
161,10183.0,CENTRO ESCOLAR BARTOLOME BOLAÑOS,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,LA PARADA ,,CALLE PRINCIPAL CANTON LA PARADA,Director(a)
162,10184.0,CENTRO ESCOLAR CANTON LA CRIBA,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,LA CRIBA,,"KILOMETRO OCHENTA Y CINCO Y MEDIO, CARRETERA QUE CONDUCE HACIA CANDELARIA DE LA FRONTERA",Director(a)
163,10185.0,CENTRO ESCOLAR GENERAL FRANCISCO MORAZAN,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,SAN VICENTE,DARAJE GALÍN,CANTON SAN VICENTE,Director(a)
164,10186.0,CENTRO ESCOLAR CANTON EL JUTE,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,EL JUTE,,"LA CRUZADILLA, CANTON EL JUTE",Director(a)
165,10187.0,CENTRO ESCOLAR CANTON MONTE VERDE,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,MONTE VERDE,,"CARRETERA A CANDELARIA DE LA FRONTERA CALLE AL PASTE, CANTON MONTE VERDE ",Director(a)
166,10188.0,CENTRO ESCOLAR CANTON SAN CRISTOBAL DE LA FRONTERA,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,SAN CRISTOBAL DE LA FRONTERA ,,CANTON SAN CRISTOBAL DE LA FRONTERA ,Director(a)
167,10189.0,CENTRO ESCOLAR CASERIO LOS TABLONCITOS,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,SAN JERONIMO,LOS TABLONCITOS,CASERIO LOS TABLONCITOS CANTON SAN JERONIMO,Director(a)
168,10190.0,CENTRO ESCOLAR CANTON CASAS DE TEJAS,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,CANTON CASA DE TEJAS,,CANTON CASA DE TEJAS,Director(a)
169,10191.0,CENTRO ESCOLAR COLONIA SAN JOSE HACIENDA SANTA ADELA,CDE,SANTA ANA,SANTA ANA,AYUTA,,KM 76 CARRETERA A CANDELARIA DE LA FRONTERA CANTON AYUTA,Director(a)
170,10192.0,CENTRO ESCOLAR CASERIO LAS CRISTALINAS,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,CASAS DE TEJAS ,LAS CRISTALINAS ,CASERIO LAS CRISTALINAS CANTON CASAS DE TEJAS,Director(a)
171,10193.0,CENTRO ESCOLAR COOPERATIVA SAN MIGUEL,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,ZACAMIL ,,"KM 85 1/2 CANTON ZACAMIL, CARRETERA PRINCIPAL",Director(a)
172,10194.0,CENTRO ESCOLAR CANTON TIERRA BLANCA,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,TIERRA BLANCA,,CANTON TIERRA BLANCA,Director(a)
173,10195.0,CENTRO ESCOLAR CANTON PIEDRAS AZULES,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,PIEDRAS AZULES,,KM 95 CARRETERA PANAMERICANA CANTON PIEDRAS AZULES,Director(a)
174,10196.0,ESCUELA DE EDUCACION PARVULARIA PRESBITERO MATIAS ROMERO,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,,,CARRETERA PANAMERICANA BARRIO LAS ANIMAS,Director(a)
175,10197.0,CENTRO ESCOLAR SALOMON CAÑAS,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,,,TERCERA CALLE ORIENTE SANTO DOMINGO,Director(a)
176,10198.0,CENTRO ESCOLAR SOLEDAD MORENO DE BENAVIDES,CDE,SANTA ANA,CANDELARIA DE LA FRONTERA,,,"QUINTA CALLE ORIENTE, AV. JOSE DOMINGO PEÑATE SUR, BARRIO SANTO DOMINGO.",Director(a)
177,10199.0,CENTRO ESCOLAR CANTON PLANTA VIEJA,CDE,SANTA ANA,COATEPEQUE,EL RESBALADERO,PLANTA VIEJA,"CANTON EL RESBALADERO, CASERIO PLANTA VIEJA",Director(a)
178,10200.0,CENTRO ESCOLAR COOPERATIVA TIERRA FERTIL,CDE,SANTA ANA,COATEPEQUE,ZACATAL,TIERRA FERTIL,"CALLE ANTIGUA A SAN SALVADOR, SOBRE KILOMETRO 42",Director(a)
179,10201.0,CENTRO ESCOLAR COLONIA LAS LUPITAS,CDE,SANTA ANA,COATEPEQUE,LA JOYA,,COLONIA LAS LUPITAS,Director(a)
180,10202.0,CENTRO ESCOLAR CASERIO EL PROGRESO CANTON LA JOYA,CDE,SANTA ANA,COATEPEQUE,LA JOYA,EL PROGRESO,"CARRETERA PANAMERICANA, KM 43 1/2 HACIA SANTA ANA",Director(a)
181,10203.0,ESCUELA DE EDUCACION PARVULARIA JARDINES DE COLON,CDE,LA LIBERTAD,COLÓN,CAPULIN,CHAPARRAL,CUARTA AVENIDA NORTE Y TERCERA ORIENTE JARDINES DE COLON,Director(a)
182,10204.0,CENTRO ESCOLAR COATEPEQUE,CDE,SANTA ANA,COATEPEQUE,,,BARRIO EL CALVARIO AVENIDA JOSÃ‰ BERNARDO PACHECO 1-4,Director(a)
183,10206.0,INSTITUTO NACIONAL DE SAN FERNANDO,CDE,CHALATENANGO,SAN FERNANDO,,,"BARRIO EL CENTRO, CALLE PRINCIPAL",Director(a)
184,10207.0,COMPLEJO EDUCATIVO CANTON EL TINTERAL,CDE,SANTA ANA,COATEPEQUE,EL TINTERAL,EL CENTRO,"CASERIO EL CENTRO, CALLE PRINCIPAL, CANTON EL TINTERAL",Director(a)
185,10208.0,CENTRO ESCOLAR CANTON EL ZACATAL,CDE,SANTA ANA,COATEPEQUE,EL ZACATAL,,CARRETERA PANAMERICANA HACIA SANTA ANA KILOMEMETRO CUARENTA Y MEDIO,Director(a)
186,10209.0,CENTRO ESCOLAR JOSE RUBEN RIVERA RIVERA,CDE,SANTA ANA,COATEPEQUE,EL ZACATAL,LAS MERCEDES,"CASERIO LAS MERCEDES, C/EL ZACATAL, KM 46 1/2 CARRETERA PANAMERICANA",Subdirector(a)
187,10210.0,CENTRO ESCOLAR MARGARITA PANILLA DE BARILLAS,CDE,LA LIBERTAD,SAN JUAN OPICO,,,"URBANIZACION NUEVO SAN JUAN, PASAJE #5",Director(a)
188,10211.0,CENTRO ESCOLAR CANTON CAÑA BRAVA,CDE,SANTA ANA,COATEPEQUE,CAÑAS BRAVA ,,KM. 53 1/2 CARRETERA SANTA ANA,Director(a)
189,10213.0,CENTRO ESCOLAR CASERIO LAS LOMAS CANTON SAN JACINTO,CDE,SANTA ANA,COATEPEQUE,SAN JACINTO ,LAS LOMAS ,CASERIO LAS LOMAS CANTON SAN JACINTO ,Director(a)
190,10215.0,CENTRO ESCOLAR CANTON PLANES DE LA LAGUNA,CDE,SANTA ANA,COATEPEQUE,PLANES DE LA LAGUNA,SANTO DOMINGO,"CANTON PLANES DE LA LAGUNA, CASERIO SANTO DOMINGO",Director(a)
191,10216.0,CENTRO ESCOLAR FINCA EL POTOSI,CDE,SANTA ANA,COATEPEQUE,EL CERRO,,FINCA EL POTOSI CANTON EL CERRO,Director(a)
192,10217.0,"COMPLEJO EDUCATIVO CASERIO SAN LUIS LA PLANTA, CANTON NANCINTEPEQUE",CDE,SANTA ANA,SANTA ANA,NANCINTEPEQUE,SAN LUIS LA PLANTA,"DESVIO LA CUCHILLA, CASERIO SAN LUIS LA PLANTA, CANTON NANCINTEPEQUE",Director(a)
193,10218.0,CENTRO ESCOLAR MICHELE GRANIELLO RUSSO,CDE,SANTA ANA,COATEPEQUE,PALO NEGRO ,,AUTOPISTA A SAN SALVADOR KM46,Director(a)
194,10219.0,CENTRO ESCOLAR PARA CIEGOS EUGENIA VIUDA DE DUEÑAS,CDE,SAN SALVADOR,SAN SALVADOR,,,21 CALLE PONIENTE BARRIO SAN MIGUELITO #240 SAN SALVADOR,Director(a)
195,10220.0,COMPLEJO EDUCATIVO CAPITAN GENERAL GERARDO BARRIOS,CDE,SANTA ANA,COATEPEQUE,,,FINAL TERCERA CALLE ORIENTE PASAJE LOS ALMENDROS BARRIO EL CALVARIO,Director(a)
196,10221.0,COMPLEJO EDUCATIVO ANSELMA SANCHEZ DE MANCIA,CDE,SANTA ANA,EL CONGO,,,"AVENIDA 14  DE DICIEMBRE Y CALLE PRICIPAL, CLONIA SAN MANUEL, BARRIO SAN ANTONIO",Director(a)
197,10222.0,ESCUELA DE EDUCACION PARVULARIA COATEPEQUE,CDE,SANTA ANA,COATEPEQUE,,,AVENIDA GENERAL GERARDO BARRIOS 1-16,Director(a)
198,10223.0,ESCUELA DE EDUCACION PARVULARIA COMUNIDAD 7 DE SEPTIEMBRE,CDE,SAN SALVADOR,ILOPANGO,SAN BARTOLO,,"FINAL CALLE LA CAMPIÑA COMUNIDAD 07 DE SEPTIEMBRE PASAJE 5 BLOCK ""E"" #9",Director(a)
199,10224.0,CENTRO ESCOLAR CANTON LA CONCEPCION,CDE,SANTA ANA,COATEPEQUE,LA CONCEPCION,,"CANTON LA CONCEPCION, A 4 KM DEL CANTON EL CONACASTE",Director(a)
200,10225.0,COMPLEJO EDUCATIVO CANTON EL RESBALADERO,CDE,SANTA ANA,COATEPEQUE,EL RESBALADERO,,"CALLE QUE DE SANTA ANA, CONDUCE HACIA SAN PABLO TACACHICO KILOMETRO DIECISEIS",Director(a)
201,10226.0,CENTRO ESCOLAR CANTON EL CONACASTE,CDE,SANTA ANA,COATEPEQUE,CANTON EL CONACASTE,,COLONIA SANTA JULIA CARRETERA PANAMERICA KM 56,Director(a)
202,10227.0,CENTRO ESCOLAR CANTON EL JOCOTON,CDE,SANTA ANA,COATEPEQUE,EL JOCOTON,,KM 52 1/2 CUADRA AUTOPISTA SANTA ANA,Director(a)
203,10228.0,CENTRO ESCOLAR CASERIO LA GALLINA,CDE,SANTA ANA,COATEPEQUE,EL CONACASTE,LA GALLINA,"CANTON EL CONACASTE, CASERIO LA GALLINA",Director(a)
204,10229.0,CENTRO ESCOLAR DOCTOR SALVADOR MENDIETA,CDE,SANTA ANA,COATEPEQUE,SIETE PRINCIPES,,LOTIFICACION EL CARMEN ,Director(a)
205,10230.0,COMPLEJO EDUCATIVO ELISA MEDINA VIUDA DE GARDINER,CDE,SANTA ANA,COATEPEQUE,SAN JACINTO,,"CANTON SAN JACINTO, CARRETERA DE SANTA ANA A TACACHICO, KILOMETRO 12",Director(a)
206,10231.0,CENTRO ESCOLAR MARCELINA VDA DE GRANILLO,CDE,SANTA ANA,COATEPEQUE,LA JOYA,,CANTON LA JOYA,Director(a)
207,10233.0,CENTRO ESCOLAR COLONIA LA MIELERA,CDE,SANTA ANA,CHALCHUAPA,,,CALLE PRINCIPAL COLONIA SAN MIGUEL,Director(a)
208,10234.0,CENTRO ESCOLAR CASERIO LOMAS DEL COCO,CDE,SANTA ANA,CHALCHUAPA,EL COCO,LOMAS DEL COCO,CASERIO LOMAS DEL COCO ATRAS DE COOPERATIVA LAS LOMAS,Director(a)
209,10235.0,INSTITUTO NACIONAL DE NUEVO CUSCATLAN,CDE,LA LIBERTAD,NUEVO CUSCATLÁN,,,SEGUNDA CALLE ORIENTE Y SEGUNDA AVENIDA SUR,Director(a)
210,10236.0,CENTRO ESCOLAR COLONIA TAZUMAL,CDE,SANTA ANA,CHALCHUAPA,LAS FLORES ,,"CALLE PRINCIPAL AL CANTON LAS FLORES, COLONIA TAZUMAL N°2",Director(a)
211,10237.0,CENTRO ESCOLAR COLONIA SANTA ELENITA,CDE,SANTA ANA,CHALCHUAPA,GALEANO,,COLONIA CARRASCO CALLE A RIO JUMUN,Director(a)
212,10239.0,INSTITUTO NACIONAL JORGE ELISEO AZUCENA ORTEGA,CDE,SANTA ANA,CHALCHUAPA,,,11 AVENIDA NORTE CALLE AL TAZUMAL,Director(a)
213,10240.0,CENTRO ESCOLAR COOPERATIVA EL MANGUITO CANTON LA MAGDALENA,CDE,SANTA ANA,CHALCHUAPA,LA MAGDALENA,,COOPERATIVA EL MANGUITO CANTON LA MAGDALENA HACIA LA REFORMA,Director(a)
214,10242.0,CENTRO ESCOLAR CANTON BUENOS AIRES,CDE,SANTA ANA,CHALCHUAPA,BUENOS AIRES,,CARRETERA A SONSONATE VIA LOS NARANJOS,Director(a)
215,10243.0,CENTRO ESCOLAR DOCTOR JOSE MARIA VIDES,CDE,SANTA ANA,CHALCHUAPA,LAS CRUCES,LAS CRUCES,KILOMETRO 79 CARRETERA SANTA ANA-SONSONATE VIA LOS NARANJOS,Director(a)
216,10244.0,CENTRO ESCOLAR CANTON SAN JOSE,CDE,SANTA ANA,CHALCHUAPA,SAN JOSE,,"CANTON SAN JOSE, CALLE AL CARACOL",Director(a)
217,10245.0,CENTRO ESCOLAR CANTON SAN SEBASTIAN,CDE,SANTA ANA,CHALCHUAPA,SAN SEBASTIAN,,"CALLE AL COCO, DESVIO A 70 METROS DESPUÃ‰S DEL RIO",Director(a)
218,10246.0,CENTRO ESCOLAR COMUNIDAD NUEVA JERUSALEN,CDE,SAN SALVADOR,TONACATEPEQUE,LAS FLORES,,CALLE PRINCIPAL COMUNIDAD NUEVA JERUSALEN ,Director(a)
219,10247.0,CENTRO ESCOLAR CANTON LA LIBERTAD,CDE,SANTA ANA,CHALCHUAPA,LA LIBERTAD,,CANTON LA LIBERTAD,Director(a)
220,10249.0,CENTRO ESCOLAR COLONIA SANTA CRUZ,CDE,SANTA ANA,CHALCHUAPA,,,"COLONIA CUSCACHAPA, CALLE PRINCIPAL",Director(a)
221,10250.0,"COMPLEJO EDUCATIVO CASERIO SAN NICOLAS, CANTON LA MAGDALENA",CDE,SANTA ANA,CHALCHUAPA,LA MAGDALENA,SAN NICOLAS,"CALLE A CASERIO LOMAS DEL COCO, CANTON LA MAGDALENA",Director(a)
222,10251.0,CENTRO ESCOLAR CASERIO SAN JORGE,CDE,SANTA ANA,CHALCHUAPA,LAS CRUCES,SAN JOSE,FINCA HERRERA CASERIO SAN JOSE,Director(a)
223,10252.0,"CENTRO ESCOLAR CASERIO SAN CRISTOBAL, CANTON LA MAGDALENA",CDE,SANTA ANA,CHALCHUAPA,LA MAGDALENA,SAN CRISTÓBAL,CASERIO SAN CRISTOBAL CANTON LA MAGDALENA,Director(a)
224,10253.0,"CENTRO ESCOLAR CASERIO SAN LUIS, CANTON LA MAGDALENA",CDE,SANTA ANA,CHALCHUAPA,LA MAGDALENA,SAN LUIS,"CASERIO SAN LUIS, CANTON LA MAGDALENA",Director(a)
225,10254.0,CENTRO ESCOLAR CANTON EL TANQUE,CDE,SANTA ANA,CHALCHUAPA,EL TANQUE,,CANTON EL TANQUE DESVIO A CALLE AL CASERI EL AMATON,Director(a)
226,10255.0,"CENTRO ESCOLAR HACIENDA EL COCO, CANTON EL COCO",CDE,SANTA ANA,CHALCHUAPA,EL COCO,HACIENDA EL COCO,"HACIENDA EL COCO, CALLE HACIA JEREZ GUATEMALA",Director(a)
227,10256.0,COMPLEJO EDUCATIVO CANTON EL COCO,CDE,SANTA ANA,CHALCHUAPA,EL COCO,,FINAL CALLE A UNIDAD DE SALUD BARRIO SANTA CRUZ CANTON EL COCO,Director(a)
228,10257.0,CENTRO ESCOLAR CANTON GALEANO,CDE,SANTA ANA,CHALCHUAPA,GALEANO,,CENTRO ESCOLAR CANTON GALEANO DOS CUADRAS TURICENTRO GALEANO,Director(a)
229,10258.0,"CENTRO ESCOLAR HACIENDA EL NAZARENO, CANTON LA MAGDALENA",CDE,SANTA ANA,CHALCHUAPA,LA MAGDALENA,,HACIENDA EL NAZARENO CANTON LA MAGDALENA,Director(a)
230,10262.0,COMPLEJO EDUCATIVO CANTON LA MAGDALENA,CDE,SANTA ANA,CHALCHUAPA,LA MAGDALENA,,"KM 7 1/2 CALLE A CANTON EL COCO, CANTON LA MAGDALENA",Director(a)
231,10263.0,CENTRO ESCOLAR PROFESOR SERGIO OVIDIO GARCIA,CDE,SANTA ANA,CHALCHUAPA,EL CUJE,,UN KILOMETRO AL ORIENTE DE RUINAS EL TAZUMAL,Director(a)
232,10265.0,CENTRO ESCOLAR ALICIA ORTIZ VIUDA DE FLORES,CDE,SANTA ANA,CHALCHUAPA,AYUTEPEQUE,,"CARRETERA A SONSONATE, VIA LOS NARANJOS KILOMETRO 70 1/2 CANTON AYUTEPEQUE",Director(a)
233,10266.0,"CENTRO ESCOLAR ALFREDO ESPINO, CANTON LAS FLORES",CDE,SANTA ANA,CHALCHUAPA,CANTÓN LAS FLORES,,CANTON LAS FLORES,Director(a)
234,10267.0,CENTRO ESCOLAR CANTON EL ARADO,CDE,SANTA ANA,CHALCHUAPA,EL ARADO ,,100 METROS AL SUR DE LA CHANCHA DE FUTBOL ,Director(a)
235,10268.0,CENTRO ESCOLAR FRANCISCO IGNACIO CORDERO,CDE,SANTA ANA,CHALCHUAPA,,,FINAL CALLE GENERAL RAMON FLORES ORIENTE,Director(a)
236,10269.0,CENTRO ESCOLAR GUADALUPE RETANA HERRERA,CDE,SANTA ANA,CHALCHUAPA,,,SEXTA AVENIDA NORTE Y SEXTA CALLE PONIENTE NUMERO VEINTIDOSBARRIO SANTA CRUZ,Director(a)
237,10270.0,CENTRO ESCOLAR SIMON BOLIVAR,CDE,SANTA ANA,CHALCHUAPA,,,CALLE RAMON FLORES PONIENTE Y SEXTA AVENIDA SUR,Director(a)
238,10271.0,COMPLEJO EDUCATIVO BENITO JUAREZ,CDE,SANTA ANA,CHALCHUAPA,,,CALLE VICTORIANO VANEGA Y REPARTO GUADALUPANO COLONIA SANTA CRUZ,Director(a)
239,10272.0,CENTRO ESCOLAR GENERAL SALVADOR CASTANEDA CASTRO,CDE,SANTA ANA,CHALCHUAPA,,,AVENIDA DOS DE ABRIL Y QUINTA CALLE PONIENTE BARRIO SAN SEBASTIAN,Director(a)
240,10273.0,CENTRO ESCOLAR DOCTOR RANULFO CASTRO,CDE,SANTA ANA,CHALCHUAPA,,,FINAL 11 AVENIDA NORTE N° 12,Director(a)
241,10274.0,ESCUELA DE EDUCACION PARVULARIA GABRIELA MISTRAL,CDE,SANTA ANA,CHALCHUAPA,,,OCTAVA AVENIDA NORTE N° 6 BARRIO SANTA CRUZ,Director(a)
242,10275.0,CENTRO ESCOLAR CANTON LA LAGUNA,CDE,SANTA ANA,EL CONGO,LA LAGUNA,LA BENDICIÓN,2 CUADRAS AL ORIENTE DEL HOTEL TORREMOLINOS,Subdirector(a)
243,10276.0,CENTRO ESCOLAR CANTON EL GUINEO,CDE,SANTA ANA,EL CONGO,EL GUINEO,,"KILOMETRO 48 CARRETERA INTERNACIONAL SAN SALVADOR-SANTA ANA, FRENTE A PASARELA",Director(a)
244,10277.0,CENTRO ESCOLAR PARA SORDOS DE SANTA ANA,CDE,SANTA ANA,SANTA ANA,,,COLONIA SIHUATEHUACAN PASAJE NUNANCIN #21,Director(a)
245,10278.0,COMPLEJO EDUCATIVO CANTON LA PRESA,CDE,SANTA ANA,EL CONGO,LA PRESA ,EL CASCO ,CANTON LA PRESA,Director(a)
246,10279.0,CENTRO ESCOLAR CANTON EL RODEO,CDE,SANTA ANA,EL CONGO,EL RODEO,,CARRETERA PANAMERICANA ENTRADA SAN JOSE LAS FLORES KILOMETRO 48,Director(a)
247,10280.0,CENTRO ESCOLAR HACIENDA EL PORVENIR CANTON LOS PINOS,CDE,SANTA ANA,EL CONGO,LOS PINOS,,KM CINCUENTA Y CINCO Y MEDIO CARRETARA A SONSONATE VIA CERRO VERDE CANTON LOS PINOS,Director(a)
